"","pokemonId","closeToWater"
"396",79,"false"
"397",79,"true"
"398",79,"true"
"399",79,"false"
"400",79,"false"
"401",79,"true"
"402",79,"false"
"403",79,"true"
"404",79,"true"
"405",80,"false"
"406",80,"false"
"407",86,"false"
"408",86,"false"
"409",86,"false"
"410",86,"true"
"411",86,"true"
"412",86,"true"
"413",86,"true"
"414",86,"false"
"415",86,"false"
"416",86,"false"
"417",86,"true"
"418",86,"true"
"419",86,"false"
"420",86,"false"
"421",86,"false"
"422",86,"true"
"423",86,"false"
"424",86,"true"
"425",86,"false"
"426",86,"false"
"427",86,"true"
"428",87,"false"
"429",90,"true"
"430",90,"false"
"431",90,"true"
"432",90,"true"
"433",90,"false"
"434",90,"false"
"435",90,"false"
"436",90,"false"
"437",90,"true"
"438",90,"false"
"439",90,"false"
"440",90,"false"
"441",90,"false"
"442",90,"true"
"443",90,"false"
"444",90,"true"
"445",90,"false"
"446",90,"false"
"447",90,"true"
"448",90,"false"
"449",90,"false"
"450",90,"false"
"451",90,"true"
"452",90,"true"
"453",90,"false"
"454",90,"true"
"455",90,"false"
"456",90,"true"
"457",90,"true"
"458",90,"false"
"459",90,"false"
"460",90,"true"
"461",90,"true"
"462",90,"false"
"463",90,"true"
"464",90,"false"
"465",90,"true"
"466",90,"false"
"467",90,"false"
"468",90,"true"
"469",90,"true"
"470",90,"true"
"471",98,"true"
"472",98,"false"
"473",98,"false"
"474",98,"true"
"475",98,"false"
"476",98,"true"
"477",98,"false"
"478",98,"false"
"479",98,"true"
"480",98,"false"
"481",98,"true"
"482",98,"false"
"483",98,"false"
"484",98,"true"
"485",98,"false"
"486",98,"false"
"487",98,"false"
"488",98,"true"
"489",98,"true"
"490",98,"true"
"491",98,"true"
"492",98,"false"
"493",98,"false"
"494",98,"false"
"495",98,"true"
"496",98,"false"
"497",98,"false"
"498",98,"true"
"499",98,"true"
"500",98,"true"
"501",98,"false"
"502",98,"false"
"503",98,"false"
"504",98,"false"
"505",98,"false"
"506",98,"false"
"507",98,"false"
"508",98,"true"
"509",98,"false"
"510",98,"false"
"511",98,"false"
"512",98,"false"
"513",98,"true"
"514",98,"false"
"515",98,"true"
"516",98,"false"
"517",98,"false"
"518",98,"false"
"519",98,"true"
"520",98,"false"
"521",98,"false"
"522",98,"false"
"523",98,"false"
"524",98,"false"
"525",98,"true"
"526",98,"false"
"527",98,"false"
"528",98,"true"
"529",98,"true"
"530",98,"true"
"531",98,"false"
"532",98,"false"
"533",98,"false"
"534",98,"false"
"535",98,"false"
"536",98,"false"
"537",98,"false"
"538",98,"false"
"539",98,"false"
"540",98,"false"
"541",98,"true"
"542",98,"false"
"543",98,"false"
"544",98,"false"
"545",98,"false"
"546",98,"false"
"547",98,"false"
"548",98,"false"
"549",98,"true"
"550",98,"false"
"551",98,"true"
"552",98,"false"
"553",98,"true"
"554",98,"false"
"555",98,"true"
"556",98,"false"
"557",98,"false"
"558",98,"true"
"559",98,"true"
"560",98,"true"
"561",98,"false"
"562",98,"false"
"563",98,"false"
"564",98,"false"
"565",98,"false"
"566",98,"false"
"567",98,"false"
"568",98,"false"
"569",98,"false"
"570",98,"false"
"571",98,"false"
"572",98,"false"
"573",98,"true"
"574",98,"true"
"575",98,"false"
"576",98,"false"
"577",98,"false"
"578",98,"false"
"579",98,"false"
"580",98,"false"
"581",98,"true"
"582",98,"false"
"583",98,"true"
"584",98,"false"
"585",98,"false"
"586",98,"true"
"587",98,"false"
"588",98,"false"
"589",98,"false"
"590",98,"true"
"591",98,"false"
"592",98,"false"
"593",98,"false"
"594",98,"false"
"595",98,"false"
"596",98,"true"
"597",98,"false"
"598",98,"false"
"599",98,"false"
"600",98,"true"
"601",98,"false"
"602",98,"false"
"603",98,"true"
"604",98,"false"
"605",98,"true"
"606",98,"false"
"607",98,"false"
"608",98,"false"
"609",98,"false"
"610",98,"true"
"611",98,"true"
"612",98,"false"
"613",98,"false"
"614",98,"true"
"615",98,"false"
"616",99,"false"
"617",99,"true"
"618",99,"true"
"619",99,"false"
"620",99,"false"
"621",116,"false"
"622",116,"true"
"623",116,"false"
"624",116,"false"
"625",116,"false"
"626",116,"true"
"627",116,"false"
"628",116,"false"
"629",116,"true"
"630",116,"false"
"631",116,"true"
"632",116,"false"
"633",116,"true"
"634",116,"false"
"635",116,"false"
"636",116,"false"
"637",116,"false"
"638",116,"false"
"639",116,"true"
"640",116,"true"
"641",116,"false"
"642",116,"false"
"643",116,"false"
"644",116,"false"
"645",116,"false"
"646",116,"true"
"647",116,"true"
"648",116,"true"
"649",116,"false"
"650",116,"false"
"651",116,"true"
"652",116,"false"
"653",116,"false"
"654",116,"false"
"655",116,"true"
"656",116,"true"
"657",116,"false"
"658",116,"false"
"659",116,"false"
"660",116,"true"
"661",116,"true"
"662",116,"false"
"663",116,"false"
"664",116,"false"
"665",116,"false"
"666",116,"false"
"667",116,"false"
"668",116,"true"
"669",116,"true"
"670",116,"true"
"671",116,"false"
"672",116,"false"
"673",116,"false"
"674",116,"false"
"675",116,"false"
"676",116,"false"
"677",116,"false"
"678",116,"true"
"679",116,"false"
"680",116,"true"
"681",116,"true"
"682",116,"true"
"683",116,"false"
"684",116,"false"
"685",116,"true"
"686",116,"false"
"687",116,"false"
"688",116,"false"
"689",116,"false"
"690",116,"true"
"691",116,"false"
"692",116,"true"
"693",117,"true"
"694",117,"true"
"695",118,"true"
"696",118,"true"
"697",118,"false"
"698",118,"false"
"699",118,"false"
"700",118,"false"
"701",118,"false"
"702",118,"false"
"703",118,"false"
"704",118,"true"
"705",118,"true"
"706",118,"false"
"707",118,"true"
"708",118,"false"
"709",118,"false"
"710",118,"false"
"711",118,"false"
"712",118,"true"
"713",118,"false"
"714",118,"false"
"715",118,"false"
"716",118,"true"
"717",118,"false"
"718",118,"false"
"719",118,"true"
"720",118,"true"
"721",118,"false"
"722",118,"false"
"723",118,"false"
"724",118,"false"
"725",118,"true"
"726",118,"false"
"727",118,"false"
"728",118,"true"
"729",118,"false"
"730",118,"false"
"731",118,"false"
"732",118,"false"
"733",118,"true"
"734",118,"false"
"735",118,"false"
"736",118,"true"
"737",118,"true"
"738",118,"false"
"739",118,"false"
"740",118,"true"
"741",118,"false"
"742",118,"true"
"743",118,"false"
"744",118,"true"
"745",118,"false"
"746",118,"true"
"747",118,"true"
"748",118,"true"
"749",118,"false"
"750",118,"true"
"751",118,"false"
"752",118,"true"
"753",118,"false"
"754",118,"false"
"755",118,"false"
"756",118,"true"
"757",118,"true"
"758",118,"false"
"759",118,"false"
"760",118,"false"
"761",118,"false"
"762",118,"true"
"763",118,"false"
"764",118,"false"
"765",118,"false"
"766",118,"true"
"767",118,"true"
"768",118,"true"
"769",118,"false"
"770",118,"false"
"771",118,"false"
"772",118,"false"
"773",118,"false"
"774",118,"true"
"775",118,"false"
"776",118,"false"
"777",118,"false"
"778",118,"true"
"779",118,"false"
"780",118,"false"
"781",118,"true"
"782",118,"false"
"783",118,"true"
"784",118,"false"
"785",118,"true"
"786",118,"false"
"787",118,"false"
"788",118,"false"
"789",118,"false"
"790",118,"false"
"791",118,"true"
"792",118,"true"
"793",118,"false"
"794",118,"false"
"795",118,"false"
"796",118,"true"
"797",118,"false"
"798",118,"false"
"799",118,"true"
"800",118,"false"
"801",118,"true"
"802",118,"true"
"803",118,"false"
"804",118,"false"
"805",118,"true"
"806",118,"false"
"807",118,"true"
"808",118,"true"
"809",118,"false"
"810",118,"false"
"811",118,"false"
"812",118,"true"
"813",118,"false"
"814",118,"true"
"815",119,"false"
"816",119,"false"
"817",119,"false"
"818",119,"true"
"819",119,"false"
"820",120,"false"
"821",120,"false"
"822",120,"false"
"823",120,"true"
"824",120,"false"
"825",120,"false"
"826",120,"false"
"827",120,"false"
"828",120,"false"
"829",120,"false"
"830",120,"false"
"831",120,"false"
"832",120,"true"
"833",120,"false"
"834",120,"false"
"835",120,"true"
"836",120,"false"
"837",120,"false"
"838",120,"true"
"839",120,"false"
"840",120,"false"
"841",120,"false"
"842",120,"false"
"843",120,"false"
"844",120,"false"
"845",120,"true"
"846",120,"false"
"847",120,"false"
"848",120,"false"
"849",120,"true"
"850",120,"true"
"851",120,"true"
"852",120,"false"
"853",120,"false"
"854",120,"false"
"855",120,"false"
"856",120,"false"
"857",120,"true"
"858",120,"true"
"859",120,"false"
"860",120,"true"
"861",120,"true"
"862",120,"false"
"863",120,"false"
"864",120,"false"
"865",120,"true"
"866",120,"false"
"867",120,"true"
"868",120,"false"
"869",120,"true"
"870",120,"false"
"871",120,"false"
"872",120,"false"
"873",120,"true"
"874",120,"false"
"875",120,"true"
"876",120,"false"
"877",120,"false"
"878",120,"true"
"879",120,"true"
"880",120,"false"
"881",120,"false"
"882",120,"true"
"883",120,"true"
"884",120,"false"
"885",120,"false"
"886",120,"true"
"887",120,"true"
"888",120,"false"
"889",120,"false"
"890",120,"false"
"891",120,"false"
"892",120,"false"
"893",120,"false"
"894",120,"false"
"895",120,"false"
"896",120,"true"
"897",120,"false"
"898",120,"true"
"899",120,"true"
"900",120,"false"
"901",120,"false"
"902",120,"false"
"903",120,"false"
"904",120,"false"
"905",120,"true"
"906",120,"true"
"907",120,"false"
"908",120,"true"
"909",120,"true"
"910",120,"true"
"911",120,"false"
"912",120,"true"
"913",120,"true"
"914",120,"true"
"915",120,"false"
"916",120,"true"
"917",120,"false"
"918",120,"false"
"919",120,"false"
"920",120,"false"
"921",120,"true"
"922",120,"false"
"923",120,"false"
"924",120,"true"
"925",120,"false"
"926",120,"true"
"927",120,"false"
"928",120,"true"
"929",120,"false"
"930",120,"false"
"931",121,"false"
"932",121,"false"
"933",129,"false"
"934",129,"false"
"935",129,"true"
"936",129,"true"
"937",129,"false"
"938",129,"true"
"939",129,"false"
"940",129,"true"
"941",129,"false"
"942",129,"false"
"943",129,"false"
"944",129,"false"
"945",129,"false"
"946",129,"true"
"947",129,"true"
"948",129,"false"
"949",129,"false"
"950",129,"true"
"951",129,"false"
"952",129,"false"
"953",129,"true"
"954",129,"false"
"955",129,"false"
"956",129,"false"
"957",129,"true"
"958",129,"false"
"959",129,"false"
"960",129,"false"
"961",129,"false"
"962",129,"true"
"963",129,"false"
"964",129,"false"
"965",129,"false"
"966",129,"false"
"967",129,"false"
"968",129,"true"
"969",129,"false"
"970",129,"false"
"971",129,"false"
"972",129,"false"
"973",129,"true"
"974",129,"false"
"975",129,"false"
"976",129,"true"
"977",129,"true"
"978",129,"true"
"979",129,"false"
"980",129,"true"
"981",129,"false"
"982",129,"false"
"983",129,"false"
"984",129,"false"
"985",129,"false"
"986",129,"false"
"987",129,"false"
"988",129,"true"
"989",129,"false"
"990",129,"false"
"991",129,"true"
"992",129,"false"
"993",129,"false"
"994",129,"false"
"995",129,"false"
"996",129,"false"
"997",129,"false"
"998",129,"false"
"999",129,"false"
"1000",129,"false"
"1001",129,"false"
"1002",129,"true"
"1003",129,"false"
"1004",129,"false"
"1005",129,"false"
"1006",129,"true"
"1007",129,"true"
"1008",129,"false"
"1009",129,"true"
"1010",129,"false"
"1011",129,"true"
"1012",129,"true"
"1013",129,"false"
"1014",129,"false"
"1015",129,"true"
"1016",129,"false"
"1017",129,"false"
"1018",129,"false"
"1019",129,"false"
"1020",129,"true"
"1021",129,"false"
"1022",129,"false"
"1023",129,"false"
"1024",129,"true"
"1025",129,"false"
"1026",129,"false"
"1027",129,"true"
"1028",129,"false"
"1029",129,"false"
"1030",129,"true"
"1031",129,"true"
"1032",129,"false"
"1033",129,"false"
"1034",129,"true"
"1035",129,"true"
"1036",129,"false"
"1037",129,"false"
"1038",129,"false"
"1039",129,"true"
"1040",129,"false"
"1041",129,"true"
"1042",129,"true"
"1043",129,"true"
"1044",129,"true"
"1045",129,"false"
"1046",129,"false"
"1047",129,"true"
"1048",129,"false"
"1049",129,"true"
"1050",129,"false"
"1051",129,"false"
"1052",129,"true"
"1053",129,"false"
"1054",129,"false"
"1055",129,"false"
"1056",129,"false"
"1057",129,"false"
"1058",129,"false"
"1059",129,"false"
"1060",129,"true"
"1061",129,"false"
"1062",129,"false"
"1063",129,"true"
"1064",129,"false"
"1065",129,"false"
"1066",129,"false"
"1067",129,"false"
"1068",129,"false"
"1069",129,"true"
"1070",129,"false"
"1071",129,"true"
"1072",129,"false"
"1073",129,"false"
"1074",129,"false"
"1075",129,"true"
"1076",129,"false"
"1077",129,"true"
"1078",129,"true"
"1079",129,"false"
"1080",129,"true"
"1081",129,"false"
"1082",129,"true"
"1083",129,"true"
"1084",129,"true"
"1085",129,"false"
"1086",129,"true"
"1087",129,"true"
"1088",129,"true"
"1089",129,"true"
"1090",129,"true"
"1091",129,"false"
"1092",129,"false"
"1093",129,"false"
"1094",129,"false"
"1095",129,"false"
"1096",129,"false"
"1097",129,"false"
"1098",129,"true"
"1099",129,"true"
"1100",129,"false"
"1101",129,"true"
"1102",129,"false"
"1103",129,"true"
"1104",129,"true"
"1105",129,"false"
"1106",129,"true"
"1107",129,"false"
"1108",129,"true"
"1109",129,"false"
"1110",129,"true"
"1111",129,"false"
"1112",129,"true"
"1113",129,"true"
"1114",129,"true"
"1115",129,"false"
"1116",129,"true"
"1117",129,"false"
"1118",129,"true"
"1119",129,"true"
"1120",129,"false"
"1121",129,"false"
"1122",129,"false"
"1123",129,"false"
"1124",129,"false"
"1125",129,"true"
"1126",129,"true"
"1127",129,"true"
"1128",129,"false"
"1129",129,"true"
"1130",129,"false"
"1131",129,"true"
"1132",129,"true"
"1133",129,"true"
"1134",129,"false"
"1135",129,"false"
"1136",129,"true"
"1137",129,"false"
"1138",129,"false"
"1139",129,"true"
"1140",129,"true"
"1141",129,"false"
"1142",129,"true"
"1143",129,"true"
"1144",129,"true"
"1145",129,"false"
"1146",129,"false"
"1147",129,"true"
"1148",129,"true"
"1149",129,"true"
"1150",129,"false"
"1151",129,"true"
"1152",129,"true"
"1153",129,"true"
"1154",129,"false"
"1155",129,"false"
"1156",129,"false"
"1157",129,"false"
"1158",129,"false"
"1159",129,"false"
"1160",129,"false"
"1161",129,"true"
"1162",129,"true"
"1163",129,"true"
"1164",129,"false"
"1165",129,"true"
"1166",129,"false"
"1167",129,"true"
"1168",129,"true"
"1169",129,"false"
"1170",129,"false"
"1171",129,"false"
"1172",129,"false"
"1173",129,"true"
"1174",129,"true"
"1175",129,"false"
"1176",129,"false"
"1177",129,"true"
"1178",129,"false"
"1179",129,"false"
"1180",129,"true"
"1181",131,"false"
"1182",134,"false"
"1183",138,"false"
"1184",138,"true"
"1185",138,"true"
"1186",138,"false"
"1187",138,"true"
"1188",138,"true"
"1189",138,"false"
"1190",138,"true"
"1191",140,"false"
"1192",140,"true"
"1193",140,"true"
"1194",140,"false"
"1195",140,"false"
"1196",140,"false"
"1197",140,"false"
"1198",140,"false"
